insee;commune;date;UV_J0;UV_J1;UV_J2;UV_J3
06108;LA_ROQUETTE-SUR-SIAGNE;2024-01-18;1;1;1;;
06109;LA_ROQUETTE-SUR-VAR;2024-01-18;1;1;1;;
06110;ROUBION;2024-01-18;1;1;2;;
06111;ROURE;2024-01-18;1;1;2;;
06112;LE_ROURET;2024-01-18;1;1;1;;
06113;SAINTE-AGNES;2024-01-18;1;1;1;;
06114;SAINT-ANDRE-DE-LA-ROCHE;2024-01-18;1;1;1;;
06115;SAINT-ANTONIN;2024-01-18;1;1;1;;
06116;SAINT-AUBAN;2024-01-18;1;1;2;;
06117;SAINT-BLAISE;2024-01-18;1;1;1;;
06118;SAINT-CEZAIRE-SUR-SIAGNE;2024-01-18;1;1;1;;
06119;SAINT-DALMAS-LE-SELVAGE;2024-01-18;1;2;2;;
06120;SAINT-ETIENNE-DE-TINEE;2024-01-18;1;2;2;;
06121;SAINT-JEAN-CAP-FERRAT;2024-01-18;1;1;1;;
06122;SAINT-JEANNET;2024-01-18;1;1;1;;
06123;SAINT-LAURENT-DU-VAR;2024-01-18;1;1;1;;
06124;SAINT-LEGER;2024-01-18;1;1;2;;
06125;SAINT-MARTIN-DENTRAUNES;2024-01-18;1;2;2;;
06126;SAINT-MARTIN-DU-VAR;2024-01-18;1;1;1;;
06127;SAINT-MARTIN-VESUBIE;2024-01-18;2;1;2;;
06128;SAINT-PAUL;2024-01-18;1;1;1;;
06129;SAINT-SAUVEUR-SUR-TINEE;2024-01-18;1;1;2;;
06130;SAINT-VALLIER-DE-THIEY;2024-01-18;1;1;2;;
06131;SALLAGRIFFON;2024-01-18;1;1;2;;
06132;SAORGE;2024-01-18;2;1;2;;
06133;SAUZE;2024-01-18;1;1;2;;
06134;SERANON;2024-01-18;1;1;2;;
06135;SIGALE;2024-01-18;1;1;2;;
06136;SOSPEL;2024-01-18;1;1;1;;
06137;SPERACEDES;2024-01-18;1;1;1;;
06138;THEOULE-SUR-MER;2024-01-18;1;1;1;;
06139;THIERY;2024-01-18;1;1;1;;
06140;LE_TIGNET;2024-01-18;1;1;1;;
06141;TOUDON;2024-01-18;1;1;1;;
06142;TOUET-DE-LESCARENE;2024-01-18;1;1;1;;
06143;TOUET-SUR-VAR;2024-01-18;1;1;1;;
06144;LA_TOUR;2024-01-18;1;1;1;;
06145;TOURETTE-DU-CHATEAU;2024-01-18;1;1;1;;
06146;TOURNEFORT;2024-01-18;1;1;1;;
06147;TOURRETTE-LEVENS;2024-01-18;1;1;1;;
06148;TOURRETTES-SUR-LOUP;2024-01-18;1;1;2;;
06149;LA_TRINITE;2024-01-18;1;1;1;;
06150;LA_TURBIE;2024-01-18;1;1;1;;
06151;UTELLE;2024-01-18;1;1;2;;
06152;VALBONNE;2024-01-18;1;1;1;;
06153;VALDEBLORE;2024-01-18;1;1;2;;
06154;VALDEROURE;2024-01-18;1;1;2;;
06155;VALLAURIS;2024-01-18;1;1;1;;
06156;VENANSON;2024-01-18;2;1;2;;
06157;VENCE;2024-01-18;1;1;1;;
06158;VILLARS-SUR-VAR;2024-01-18;1;1;1;;
06159;VILLEFRANCHE-SUR-MER;2024-01-18;1;1;1;;
06160;VILLENEUVE-DENTRAUNES;2024-01-18;1;2;2;;
06161;VILLENEUVE-LOUBET;2024-01-18;1;1;1;;
06162;LA_BRIGUE;2024-01-18;1;1;2;;
06163;TENDE;2024-01-18;2;1;2;;
07001;ACCONS;2024-01-18;0;1;1;;
07002;AILHON;2024-01-18;1;1;1;;
07003;AIZAC;2024-01-18;0;1;2;;
07004;AJOUX;2024-01-18;1;1;1;;
07005;ALBA-LA-ROMAINE;2024-01-18;1;1;1;;
07006;ALBON-DARDECHE;2024-01-18;0;1;1;;
07007;ALBOUSSIERE;2024-01-18;1;1;1;;
07008;ALISSAS;2024-01-18;1;1;1;;
07009;ANDANCE;2024-01-18;1;1;1;;
07010;ANNONAY;2024-01-18;1;1;1;;
07011;ANTRAIGUES-SUR-VOLANE;2024-01-18;0;1;2;;
07012;ARCENS;2024-01-18;1;1;1;;
07013;ARDOIX;2024-01-18;1;1;1;;
07014;ARLEBOSC;2024-01-18;0;1;1;;
07015;ARRAS-SUR-RHONE;2024-01-18;0;1;1;;
07016;ASPERJOC;2024-01-18;1;1;1;;
07017;LES_ASSIONS;2024-01-18;1;1;1;;
07018;ASTET;2024-01-18;1;1;2;;
07019;AUBENAS;2024-01-18;1;1;1;;
07020;AUBIGNAS;2024-01-18;1;1;1;;
07022;BAIX;2024-01-18;1;1;1;;
07023;BALAZUC;2024-01-18;1;1;1;;
07024;BANNE;2024-01-18;1;1;1;;
07025;BARNAS;2024-01-18;1;1;2;;
07026;LE_BEAGE;2024-01-18;0;1;2;;
07027;BEAUCHASTEL;2024-01-18;0;1;1;;
07028;BEAULIEU;2024-01-18;1;1;1;;
07029;BEAUMONT;2024-01-18;1;1;1;;
07030;BEAUVENE;2024-01-18;1;1;1;;
07031;BERRIAS-ET-CASTELJAU;2024-01-18;1;1;1;;
07032;BERZEME;2024-01-18;1;1;1;;
07033;BESSAS;2024-01-18;1;1;1;;
07034;BIDON;2024-01-18;1;1;1;;
07035;BOFFRES;2024-01-18;1;1;1;;
07036;BOGY;2024-01-18;1;1;1;;
07037;BOREE;2024-01-18;1;1;2;;
07038;BORNE;2024-01-18;1;1;2;;
07039;BOZAS;2024-01-18;0;1;1;;
07040;BOUCIEU-LE-ROI;2024-01-18;0;1;1;;
07041;BOULIEU-LES-ANNONAY;2024-01-18;1;1;1;;
07042;BOURG-SAINT-ANDEOL;2024-01-18;1;1;1;;
07044;BROSSAINC;2024-01-18;1;1;1;;
07045;BURZET;2024-01-18;0;1;2;;
07047;CELLIER-DU-LUC;2024-01-18;1;1;2;;
07048;CHALENCON;2024-01-18;1;1;1;;
07049;LE_CHAMBON;2024-01-18;0;1;1;;
07050;CHAMBONAS;2024-01-18;1;1;1;;
07051;CHAMPAGNE;2024-01-18;1;1;1;;
07052;CHAMPIS;2024-01-18;1;1;1;;
07053;CHANDOLAS;2024-01-18;1;1;1;;
07054;CHANEAC;2024-01-18;1;1;1;;
07055;CHARMES-SUR-RHONE;2024-01-18;0;1;1;;
07056;CHARNAS;2024-01-18;1;1;1;;
07058;CHASSIERS;2024-01-18;1;1;1;;
07059;CHATEAUBOURG;2024-01-18;0;1;1;;
07060;CHATEAUNEUF-DE-VERNOUX;2024-01-18;1;1;1;;
07061;CHAUZON;2024-01-18;1;1;1;;
07062;CHAZEAUX;2024-01-18;1;1;1;;
07063;CHEMINAS;2024-01-18;1;1;1;;
07064;LE_CHEYLARD;2024-01-18;1;1;1;;
07065;CHIROLS;2024-01-18;1;1;1;;
07066;CHOMERAC;2024-01-18;1;1;1;;
07067;COLOMBIER-LE-CARDINAL;2024-01-18;1;1;1;;
07068;COLOMBIER-LE-JEUNE;2024-01-18;0;1;1;;
07069;COLOMBIER-LE-VIEUX;2024-01-18;0;1;1;;
07070;CORNAS;2024-01-18;0;1;1;;
07071;COUCOURON;2024-01-18;0;1;2;;
07072;COUX;2024-01-18;1;1;1;;
07073;LE_CRESTET;2024-01-18;0;1;1;;
07074;CREYSSEILLES;2024-01-18;1;1;1;;
07075;CROS-DE-GEORAND;2024-01-18;1;1;2;;
07076;CRUAS;2024-01-18;1;1;1;;
07077;DARBRES;2024-01-18;1;1;1;;
07078;DAVEZIEUX;2024-01-18;1;1;1;;
07079;DESAIGNES;2024-01-18;1;1;1;;
07080;DEVESSET;2024-01-18;1;1;2;;
07081;DOMPNAC;2024-01-18;1;1;1;;
07082;DORNAS;2024-01-18;0;1;1;;
07083;DUNIERE-SUR-EYRIEUX;2024-01-18;1;1;1;;
07084;ECLASSAN;2024-01-18;1;1;1;;
07085;EMPURANY;2024-01-18;0;1;1;;
07086;ETABLES;2024-01-18;0;1;1;;
07087;FABRAS;2024-01-18;1;1;1;;
07088;FAUGERES;2024-01-18;1;1;1;;
07089;FELINES;2024-01-18;1;1;1;;
07090;FLAVIAC;2024-01-18;1;1;1;;
07091;FONS;2024-01-18;1;1;1;;
07092;FREYSSENET;2024-01-18;1;1;1;;
07093;GENESTELLE;2024-01-18;0;1;2;;
07094;GILHAC-ET-BRUZAC;2024-01-18;1;1;1;;
07095;GILHOC-SUR-ORMEZE;2024-01-18;1;1;1;;
07096;GLUIRAS;2024-01-18;1;1;1;;
07097;GLUN;2024-01-18;0;1;1;;
07098;GOURDON;2024-01-18;1;1;1;;
07099;GRAS;2024-01-18;1;1;1;;
07100;GRAVIERES;2024-01-18;1;1;1;;
07101;GROSPIERRES;2024-01-18;1;1;1;;
07102;GUILHERAND-GRANGES;2024-01-18;0;1;1;;
07103;INTRES;2024-01-18;1;1;1;;
07104;ISSAMOULENC;2024-01-18;1;1;1;;
07105;ISSANLAS;2024-01-18;1;1;2;;
07106;ISSARLES;2024-01-18;1;1;2;;
07107;JAUJAC;2024-01-18;1;1;1;;
07108;JAUNAC;2024-01-18;1;1;1;;
07109;JOANNAS;2024-01-18;1;1;1;;
07110;JOYEUSE;2024-01-18;1;1;1;;
07111;JUVINAS;2024-01-18;0;1;2;;
07112;LABASTIDE-SUR-BESORGUES;2024-01-18;0;1;2;;
07113;LABASTIDE-DE-VIRAC;2024-01-18;1;1;1;;
07114;LABATIE-DANDAURE;2024-01-18;1;1;1;;
07115;LABEAUME;2024-01-18;1;1;1;;
07116;LABEGUDE;2024-01-18;1;1;1;;
07117;LABLACHERE;2024-01-18;1;1;1;;
07118;LABOULE;2024-01-18;1;1;1;;
07119;LE_LAC-DISSARLES;2024-01-18;1;1;2;;
07120;LACHAMP-RAPHAEL;2024-01-18;0;1;2;;
07121;LACHAPELLE-GRAILLOUSE;2024-01-18;1;1;2;;
07122;LACHAPELLE-SOUS-AUBENAS;2024-01-18;1;1;1;;
07123;LACHAPELLE-SOUS-CHANEAC;2024-01-18;1;1;1;;
07124;LAFARRE;2024-01-18;1;1;1;;
07126;LAGORCE;2024-01-18;1;1;1;;
07127;LALEVADE-DARDECHE;2024-01-18;1;1;1;;
07128;LALOUVESC;2024-01-18;1;1;1;;
07129;LAMASTRE;2024-01-18;1;1;1;;
07130;LANARCE;2024-01-18;0;1;2;;
07131;LANAS;2024-01-18;1;1;1;;
07132;LARGENTIERE;2024-01-18;1;1;1;;
07133;LARNAS;2024-01-18;1;1;1;;
07134;LAURAC-EN-VIVARAIS;2024-01-18;1;1;1;;
07135;LAVAL-DAURELLE;2024-01-18;1;1;2;;
07136;LAVEYRUNE;2024-01-18;1;1;2;;
07137;LAVILLATTE;2024-01-18;0;1;2;;
07138;LAVILLEDIEU;2024-01-18;1;1;1;;
07139;LAVIOLLE;2024-01-18;0;1;2;;
07140;LEMPS;2024-01-18;1;1;1;;
07141;LENTILLERES;2024-01-18;1;1;1;;
07142;LESPERON;2024-01-18;0;1;2;;
07143;LIMONY;2024-01-18;1;1;1;;
07144;LOUBARESSE;2024-01-18;1;1;2;;
07145;LUSSAS;2024-01-18;1;1;1;;
07146;LYAS;2024-01-18;1;1;1;;
07147;MALARCE-SUR-LA-THINES;2024-01-18;1;1;1;;
07148;MALBOSC;2024-01-18;1;1;1;;
07149;MARCOLS-LES-EAUX;2024-01-18;0;1;1;;
07150;MARIAC;2024-01-18;0;1;1;;
07151;MARS;2024-01-18;1;1;2;;
07152;MAUVES;2024-01-18;0;1;1;;
07153;MAYRES;2024-01-18;1;1;2;;
07154;MAZAN-LABBAYE;2024-01-18;1;1;2;;
07155;MERCUER;2024-01-18;1;1;1;;
07156;MEYRAS;2024-01-18;1;1;1;;
07157;MEYSSE;2024-01-18;1;1;1;;
07158;MEZILHAC;2024-01-18;0;1;1;;
07159;MIRABEL;2024-01-18;1;1;1;;
07160;MONESTIER;2024-01-18;1;1;1;;
07161;MONTPEZAT-SOUS-BAUZON;2024-01-18;0;1;2;;
07162;MONTREAL;2024-01-18;1;1;1;;
07163;MONTSELGUES;2024-01-18;1;1;2;;
07165;NONIERES;2024-01-18;1;1;1;;
07166;NOZIERES;2024-01-18;1;1;1;;
07167;LES_OLLIERES-SUR-EYRIEUX;2024-01-18;1;1;1;;
07168;ORGNAC-LAVEN;2024-01-18;1;1;1;;
07169;OZON;2024-01-18;1;1;1;;
07170;PAILHARES;2024-01-18;1;1;1;;
07171;PAYZAC;2024-01-18;1;1;1;;
07172;PEAUGRES;2024-01-18;1;1;1;;
07173;PEREYRES;2024-01-18;0;1;2;;
07174;PEYRAUD;2024-01-18;1;1;1;;
07175;LE_PLAGNAL;2024-01-18;0;1;2;;
07176;PLANZOLLES;2024-01-18;1;1;1;;
07177;PLATS;2024-01-18;0;1;1;;
07178;PONT-DE-LABEAUME;2024-01-18;1;1;1;;
07179;POURCHERES;2024-01-18;1;1;1;;
07181;LE_POUZIN;2024-01-18;1;1;1;;
07182;PRADES;2024-01-18;1;1;1;;
07183;PRADONS;2024-01-18;1;1;1;;
07184;PRANLES;2024-01-18;1;1;1;;
07185;PREAUX;2024-01-18;1;1;1;;
07186;PRIVAS;2024-01-18;1;1;1;;
07187;PRUNET;2024-01-18;1;1;1;;
07188;QUINTENAS;2024-01-18;1;1;1;;
07189;RIBES;2024-01-18;1;1;1;;
07190;ROCHECOLOMBE;2024-01-18;1;1;1;;
07191;ROCHEMAURE;2024-01-18;1;1;1;;
07192;ROCHEPAULE;2024-01-18;1;1;1;;
07193;ROCHER;2024-01-18;1;1;1;;
07194;ROCHESSAUVE;2024-01-18;1;1;1;;
07195;LA_ROCHETTE;2024-01-18;1;1;2;;
07196;ROCLES;2024-01-18;1;1;1;;
07197;ROIFFIEUX;2024-01-18;1;1;1;;
07198;ROMPON;2024-01-18;1;1;1;;
07199;ROSIERES;2024-01-18;1;1;1;;
07200;LE_ROUX;2024-01-18;1;1;2;;
07201;RUOMS;2024-01-18;1;1;1;;
07202;SABLIERES;2024-01-18;1;1;2;;
07203;SAGNES-ET-GOUDOULET;2024-01-18;0;1;2;;
07204;SAINT-AGREVE;2024-01-18;1;1;2;;
07205;SAINT-ALBAN-DAY;2024-01-18;1;1;1;;
07206;SAINT-ALBAN-EN-MONTAGNE;2024-01-18;0;1;2;;
07207;SAINT-ALBAN-AURIOLLES;2024-01-18;1;1;1;;
07208;SAINT-ANDEOL-DE-BERG;2024-01-18;1;1;1;;
07209;SAINT-ANDEOL-DE-FOURCHADES;2024-01-18;0;1;2;;
07210;SAINT-ANDEOL-DE-VALS;2024-01-18;1;1;1;;
07211;SAINT-ANDRE-DE-CRUZIERES;2024-01-18;1;1;1;;
07212;SAINT-ANDRE-EN-VIVARAIS;2024-01-18;1;1;1;;
07213;SAINT-ANDRE-LACHAMP;2024-01-18;1;1;1;;
07214;SAINT-APOLLINAIRE-DE-RIAS;2024-01-18;1;1;1;;
07215;SAINT-BARTHELEMY-LE-MEIL;2024-01-18;0;1;1;;
07216;SAINT-BARTHELEMY-GROZON;2024-01-18;1;1;1;;
07217;SAINT-BARTHELEMY-LE-PLAIN;2024-01-18;0;1;1;;
07218;SAINT-BASILE;2024-01-18;1;1;1;;
07219;SAINT-BAUZILE;2024-01-18;1;1;1;;
07220;SAINT-CHRISTOL;2024-01-18;0;1;1;;
07221;SAINT-CIERGE-LA-SERRE;2024-01-18;1;1;1;;
07222;SAINT-CIERGE-SOUS-LE-CHEYLARD;2024-01-18;1;1;1;;
07223;SAINT-CIRGUES-DE-PRADES;2024-01-18;1;1;1;;
07224;SAINT-CIRGUES-EN-MONTAGNE;2024-01-18;1;1;2;;
07225;SAINT-CLAIR;2024-01-18;1;1;1;;
07226;SAINT-CLEMENT;2024-01-18;1;1;2;;
07227;SAINT-CYR;2024-01-18;1;1;1;;
07228;SAINT-DESIRAT;2024-01-18;1;1;1;;
07229;SAINT-DIDIER-SOUS-AUBENAS;2024-01-18;1;1;1;;
07230;SAINT-ETIENNE-DE-BOULOGNE;2024-01-18;1;1;1;;
07231;SAINT-ETIENNE-DE-FONTBELLON;2024-01-18;1;1;1;;
07232;SAINT-ETIENNE-DE-LUGDARES;2024-01-18;1;1;2;;
07233;SAINT-ETIENNE-DE-SERRE;2024-01-18;1;1;1;;
07234;SAINT-ETIENNE-DE-VALOUX;2024-01-18;1;1;1;;
07235;SAINTE-EULALIE;2024-01-18;0;1;2;;
07236;SAINT-FELICIEN;2024-01-18;0;1;1;;
07237;SAINT-FORTUNAT-SUR-EYRIEUX;2024-01-18;1;1;1;;
07238;SAINT-GENEST-DE-BEAUZON;2024-01-18;1;1;1;;
07239;SAINT-GENEST-LACHAMP;2024-01-18;0;1;1;;
07240;SAINT-GEORGES-LES-BAINS;2024-01-18;0;1;1;;
07241;SAINT-GERMAIN;2024-01-18;1;1;1;;
07242;SAINT-GINEIS-EN-COIRON;2024-01-18;1;1;1;;
07243;SAINT-JACQUES-DATTICIEUX;2024-01-18;1;1;1;;
07244;SAINT-JEAN-CHAMBRE;2024-01-18;1;1;1;;
07245;SAINT-JEAN-DE-MUZOLS;2024-01-18;0;1;1;;
07247;SAINT-JEAN-LE-CENTENIER;2024-01-18;1;1;1;;
07248;SAINT-JEAN-ROURE;2024-01-18;1;1;1;;
07249;SAINT-JEURE-DANDAURE;2024-01-18;1;1;1;;
07250;SAINT-JEURE-DAY;2024-01-18;1;1;1;;
07251;SAINT-JOSEPH-DES-BANCS;2024-01-18;1;1;1;;
07252;SAINT-JULIEN-BOUTIERES;2024-01-18;1;1;1;;
07253;SAINT-JULIEN-DU-GUA;2024-01-18;1;1;1;;
07254;SAINT-JULIEN-DU-SERRE;2024-01-18;1;1;1;;
07255;SAINT-JULIEN-EN-SAINT-ALBAN;2024-01-18;1;1;1;;
07256;SAINT-JULIEN-LABROUSSE;2024-01-18;1;1;1;;
07257;SAINT-JULIEN-LE-ROUX;2024-01-18;1;1;1;;
07258;SAINT-JULIEN-VOCANCE;2024-01-18;1;1;1;;
07259;SAINT-JUST;2024-01-18;1;1;1;;
07260;SAINT-LAGER-BRESSAC;2024-01-18;1;1;1;;
07261;SAINT-LAURENT-DU-PAPE;2024-01-18;1;1;1;;
07262;SAINT-LAURENT-LES-BAINS;2024-01-18;1;1;2;;
07263;SAINT-LAURENT-SOUS-COIRON;2024-01-18;1;1;1;;
07264;SAINT-MARCEL-DARDECHE;2024-01-18;1;1;1;;
07265;SAINT-MARCEL-LES-ANNONAY;2024-01-18;1;1;1;;
07266;SAINTE-MARGUERITE-LAFIGERE;2024-01-18;1;1;1;;
07267;SAINT-MARTIAL;2024-01-18;0;1;2;;
07268;SAINT-MARTIN-DARDECHE;2024-01-18;1;1;1;;
07269;SAINT-MARTIN-DE-VALAMAS;2024-01-18;1;1;1;;
07270;SAINT-MARTIN-SUR-LAVEZON;2024-01-18;1;1;1;;
07272;SAINT-MAURICE-DARDECHE;2024-01-18;1;1;1;;
07273;SAINT-MAURICE-DIBIE;2024-01-18;1;1;1;;
07274;SAINT-MAURICE-EN-CHALENCON;2024-01-18;1;1;1;;
07275;SAINT-MELANY;2024-01-18;1;1;1;;
07276;SAINT-MICHEL-DAURANCE;2024-01-18;1;1;1;;
07277;SAINT-MICHEL-DE-BOULOGNE;2024-01-18;1;1;1;;
07278;SAINT-MICHEL-DE-CHABRILLANOUX;2024-01-18;1;1;1;;
07279;SAINT-MONTAN;2024-01-18;1;1;1;;
07280;SAINT-PAUL-LE-JEUNE;2024-01-18;1;1;1;;
07281;SAINT-PERAY;2024-01-18;0;1;1;;
07282;SAINT-PIERRE-DE-COLOMBIER;2024-01-18;0;1;2;;
07283;SAINT-PIERRE-LA-ROCHE;2024-01-18;1;1;1;;
07284;SAINT-PIERRE-SAINT-JEAN;2024-01-18;1;1;1;;
07285;SAINT-PIERRE-SUR-DOUX;2024-01-18;1;1;1;;
07286;SAINT-PIERREVILLE;2024-01-18;0;1;1;;
07287;SAINT-PONS;2024-01-18;1;1;1;;
07288;SAINT-PRIEST;2024-01-18;1;1;1;;
07289;SAINT-PRIVAT;2024-01-18;1;1;1;;
07290;SAINT-PRIX;2024-01-18;1;1;1;;
07291;SAINT-REMEZE;2024-01-18;1;1;1;;
07292;SAINT-ROMAIN-DAY;2024-01-18;1;1;1;;
07293;SAINT-ROMAIN-DE-LERPS;2024-01-18;1;1;1;;
07294;SAINT-SAUVEUR-DE-CRUZIERES;2024-01-18;1;1;1;;
07295;SAINT-SAUVEUR-DE-MONTAGUT;2024-01-18;1;1;1;;
07296;SAINT-SERNIN;2024-01-18;1;1;1;;
07297;SAINT-SYLVESTRE;2024-01-18;1;1;1;;
07298;SAINT-SYMPHORIEN-SOUS-CHOMERAC;2024-01-18;1;1;1;;
07299;SAINT-SYMPHORIEN-DE-MAHUN;2024-01-18;1;1;1;;
07300;SAINT-THOME;2024-01-18;1;1;1;;
07301;SAINT-VICTOR;2024-01-18;0;1;1;;
07302;SAINT-VINCENT-DE-BARRES;2024-01-18;1;1;1;;
07303;SAINT-VINCENT-DE-DURFORT;2024-01-18;1;1;1;;
07304;SALAVAS;2024-01-18;1;1;1;;
07305;LES_SALELLES;2024-01-18;1;1;1;;
07306;SAMPZON;2024-01-18;1;1;1;;
07307;SANILHAC;2024-01-18;1;1;1;;
07308;SARRAS;2024-01-18;1;1;1;;
07309;SATILLIEU;2024-01-18;1;1;1;;
07310;SAVAS;2024-01-18;1;1;1;;
07311;SCEAUTRES;2024-01-18;1;1;1;;
07312;SECHERAS;2024-01-18;1;1;1;;
07313;SERRIERES;2024-01-18;1;1;1;;
07314;SILHAC;2024-01-18;1;1;1;;
07315;LA_SOUCHE;2024-01-18;1;1;2;;
07316;SOYONS;2024-01-18;0;1;1;;
07317;TALENCIEUX;2024-01-18;1;1;1;;
07318;TAURIERS;2024-01-18;1;1;1;;
07319;LE_TEIL;2024-01-18;1;1;1;;
07321;THORRENC;2024-01-18;1;1;1;;
07322;THUEYTS;2024-01-18;1;1;1;;
07323;TOULAUD;2024-01-18;0;1;1;;
07324;TOURNON-SUR-RHONE;2024-01-18;0;1;1;;
07325;UCEL;2024-01-18;1;1;1;;
07326;USCLADES-ET-RIEUTORD;2024-01-18;1;1;2;;
07327;UZER;2024-01-18;1;1;1;;
07328;VAGNAS;2024-01-18;1;1;1;;
07329;VALGORGE;2024-01-18;1;1;1;;
07330;VALLON-PONT-DARC;2024-01-18;1;1;1;;
07331;VALS-LES-BAINS;2024-01-18;1;1;1;;
07332;VALVIGNERES;2024-01-18;1;1;1;;
07333;VANOSC;2024-01-18;1;1;1;;
07334;LES_VANS;2024-01-18;1;1;1;;
07335;VAUDEVANT;2024-01-18;0;1;1;;
07336;VERNON;2024-01-18;1;1;1;;
07337;VERNOSC-LES-ANNONAY;2024-01-18;1;1;1;;
07338;VERNOUX-EN-VIVARAIS;2024-01-18;1;1;1;;
07339;VESSEAUX;2024-01-18;1;1;1;;
07340;VEYRAS;2024-01-18;1;1;1;;
07341;VILLENEUVE-DE-BERG;2024-01-18;1;1;1;;
07342;VILLEVOCANCE;2024-01-18;1;1;1;;
07343;VINEZAC;2024-01-18;1;1;1;;
07344;VINZIEUX;2024-01-18;1;1;1;;
07345;VION;2024-01-18;0;1;1;;
07346;VIVIERS;2024-01-18;1;1;1;;
07347;VOCANCE;2024-01-18;1;1;1;;
07348;VOGUE;2024-01-18;1;1;1;;
07349;LA_VOULTE-SUR-RHONE;2024-01-18;1;1;1;;
08001;ACY-ROMANCE;2024-01-18;1;1;1;;
08003;AIGLEMONT;2024-01-18;1;1;1;;
08004;AIRE;2024-01-18;1;1;1;;
08005;ALINCOURT;2024-01-18;1;1;1;;
08006;ALLANDHUY-ET-SAUSSEUIL;2024-01-18;1;1;1;;
08007;LES_ALLEUX;2024-01-18;1;0;1;;
08008;AMAGNE;2024-01-18;1;1;1;;
08009;AMBLIMONT;2024-01-18;1;0;1;;
08010;AMBLY-FLEURY;2024-01-18;1;1;1;;
08011;ANCHAMPS;2024-01-18;1;1;1;;
08013;ANGECOURT;2024-01-18;1;0;1;;
08014;ANNELLES;2024-01-18;1;1;1;;
08015;ANTHENY;2024-01-18;1;1;1;;
08016;AOUSTE;2024-01-18;1;1;1;;
08017;APREMONT;2024-01-18;1;0;1;;
08018;ARDEUIL-ET-MONTFAUXELLES;2024-01-18;1;0;1;;
08019;LES_GRANDES-ARMOISES;2024-01-18;1;0;1;;
08020;LES_PETITES-ARMOISES;2024-01-18;1;0;1;;
08021;ARNICOURT;2024-01-18;1;1;1;;
08022;ARREUX;2024-01-18;1;1;1;;
08023;ARTAISE-LE-VIVIER;2024-01-18;1;0;1;;
08024;ASFELD;2024-01-18;1;1;1;;
08025;ATTIGNY;2024-01-18;1;0;1;;
08026;AUBIGNY-LES-POTHEES;2024-01-18;1;1;1;;
08027;AUBONCOURT-VAUZELLES;2024-01-18;1;1;1;;
08028;AUBRIVES;2024-01-18;1;1;1;;
08029;AUFLANCE;2024-01-18;1;0;1;;
08030;AUGE;2024-01-18;1;1;1;;
08031;AURE;2024-01-18;1;0;1;;
08032;AUSSONCE;2024-01-18;1;1;1;;
08033;AUTHE;2024-01-18;1;1;1;;
08034;AUTRECOURT-ET-POURRON;2024-01-18;1;0;1;;
08035;AUTRUCHE;2024-01-18;1;1;1;;
08036;AUTRY;2024-01-18;1;0;1;;
08037;AUVILLERS-LES-FORGES;2024-01-18;1;1;1;;
08038;AVANCON;2024-01-18;1;1;1;;
08039;AVAUX;2024-01-18;1;1;1;;
08040;LES_AYVELLES;2024-01-18;1;1;1;;
08041;BAALONS;2024-01-18;1;0;1;;
08042;BALAIVES-ET-BUTZ;2024-01-18;1;1;1;;
08043;BALAN;2024-01-18;1;0;1;;
08044;BALHAM;2024-01-18;1;1;1;;
08045;BALLAY;2024-01-18;1;0;1;;
08046;BANOGNE-RECOUVRANCE;2024-01-18;1;1;1;;
08047;BARBAISE;2024-01-18;1;1;1;;
08048;BARBY;2024-01-18;1;1;1;;
08049;BAR-LES-BUZANCY;2024-01-18;1;1;1;;
08052;BAYONVILLE;2024-01-18;1;0;1;;
08053;BAZEILLES;2024-01-18;1;0;1;;
08055;BEAUMONT-EN-ARGONNE;2024-01-18;1;0;1;;
08056;BEFFU-ET-LE-MORTHOMME;2024-01-18;1;0;1;;
08057;BELLEVILLE-ET-CHATILLON-SUR-BAR;2024-01-18;1;1;1;;
08058;BELVAL;2024-01-18;1;1;1;;
08059;BELVAL-BOIS-DES-DAMES;2024-01-18;1;0;1;;
08060;BERGNICOURT;2024-01-18;1;1;1;;
08061;LA_BERLIERE;2024-01-18;1;1;1;;
08062;BERTONCOURT;2024-01-18;1;1;1;;
08063;LA_BESACE;2024-01-18;1;1;1;;
08064;BIERMES;2024-01-18;1;1;1;;
08065;BIEVRES;2024-01-18;1;0;1;;
08066;BIGNICOURT;2024-01-18;1;1;1;;
08067;BLAGNY;2024-01-18;1;0;1;;
08069;BLANCHEFOSSE-ET-BAY;2024-01-18;1;1;1;;
08070;BLANZY-LA-SALONNAISE;2024-01-18;1;1;1;;
08071;BLOMBAY;2024-01-18;1;1;1;;
08072;BOSSEVAL-ET-BRIANCOURT;2024-01-18;1;1;1;;
08073;BOSSUS-LES-RUMIGNY;2024-01-18;1;1;1;;
08074;BOUCONVILLE;2024-01-18;1;0;1;;
08075;BOULT-AUX-BOIS;2024-01-18;1;1;1;;
08076;BOULZICOURT;2024-01-18;1;1;1;;
08077;BOURCQ;2024-01-18;1;0;1;;
08078;BOURG-FIDELE;2024-01-18;1;1;1;;
08079;BOUTANCOURT;2024-01-18;1;1;1;;
08080;BOUVELLEMONT;2024-01-18;1;0;1;;
08081;BOGNY-SUR-MEUSE;2024-01-18;1;1;1;;
08082;BRECY-BRIERES;2024-01-18;1;0;1;;
08083;BREVILLY;2024-01-18;1;0;1;;
08084;BRIENNE-SUR-AISNE;2024-01-18;1;1;1;;
